Mes,Edad Empresa Cliente,Exhibidor,Recuento de Referencia,Suma de Cant. Dev.,Suma de Cant. Neta,Suma de Vta. - IVA
SEGUNDO TRIMESTRE,3,SI,9,0,14,81763
SEGUNDO TRIMESTRE,3,NO,17,52,104,220143
SEGUNDO TRIMESTRE,3,SI,28,0,349,930996
SEGUNDO TRIMESTRE,3,SI,12,0,87,150168
SEGUNDO TRIMESTRE,3,NO,13,0,156,234339
SEGUNDO TRIMESTRE,3,NO,18,0,21,162138
SEGUNDO TRIMESTRE,3,SI,7,0,12,71072
SEGUNDO TRIMESTRE,3,NO,6,25,17,37379
SEGUNDO TRIMESTRE,3,NO,8,0,13,43459
SEGUNDO TRIMESTRE,3,NO,28,9,75,334520
SEGUNDO TRIMESTRE,3,NO,44,0,484,802625
SEGUNDO TRIMESTRE,3,NO,5,0,32,91010
SEGUNDO TRIMESTRE,3,NO,22,0,347,597300
SEGUNDO TRIMESTRE,3,SI,31,0,202,485563
SEGUNDO TRIMESTRE,3,NO,35,0,127,457754
SEGUNDO TRIMESTRE,3,NO,6,1,43,85480
SEGUNDO TRIMESTRE,3,NO,10,0,26,93583
SEGUNDO TRIMESTRE,3,SI,17,2,30,163311
SEGUNDO TRIMESTRE,3,NO,16,0,88,176075
SEGUNDO TRIMESTRE,3,SI,31,0,70,342283
SEGUNDO TRIMESTRE,3,NO,26,0,176,587975
SEGUNDO TRIMESTRE,3,SI,8,0,86,397223
SEGUNDO TRIMESTRE,3,NO,18,0,236,436341
SEGUNDO TRIMESTRE,3,NO,17,0,99,282358
SEGUNDO TRIMESTRE,3,NO,9,0,52,163571
SEGUNDO TRIMESTRE,3,SI,19,0,166,281748
SEGUNDO TRIMESTRE,3,SI,11,0,23,172767
SEGUNDO TRIMESTRE,3,NO,11,0,159,262669
SEGUNDO TRIMESTRE,3,NO,19,3,134,209745
SEGUNDO TRIMESTRE,3,NO,16,0,194,679097
SEGUNDO TRIMESTRE,3,NO,11,30,55,93673
SEGUNDO TRIMESTRE,3,NO,20,0,163,305981
SEGUNDO TRIMESTRE,3,SI,11,0,285,334203
SEGUNDO TRIMESTRE,3,NO,11,0,20,91969
SEGUNDO TRIMESTRE,3,SI,24,1,194,409145
SEGUNDO TRIMESTRE,3,NO,20,0,164,238774
SEGUNDO TRIMESTRE,3,NO,21,3,137,301004
SEGUNDO TRIMESTRE,3,SI,25,10,220,454408
SEGUNDO TRIMESTRE,3,NO,16,51,144,232161
SEGUNDO TRIMESTRE,3,NO,18,0,80,263004
SEGUNDO TRIMESTRE,3,NO,12,0,92,150009
SEGUNDO TRIMESTRE,3,SI,26,6,413,781722
SEGUNDO TRIMESTRE,3,NO,19,0,35,371985
SEGUNDO TRIMESTRE,3,NO,10,0,185,491782
SEGUNDO TRIMESTRE,3,SI,20,0,275,413314
SEGUNDO TRIMESTRE,3,NO,20,0,154,280372
SEGUNDO TRIMESTRE,2,SI,1,0,48,40320
SEGUNDO TRIMESTRE,2,NO,29,0,110,341511
SEGUNDO TRIMESTRE,2,NO,18,0,67,232643
SEGUNDO TRIMESTRE,2,NO,20,1,276,408159
SEGUNDO TRIMESTRE,2,NO,21,0,384,656321
SEGUNDO TRIMESTRE,2,SI,27,0,174,332334
SEGUNDO TRIMESTRE,2,NO,12,0,14,95390
SEGUNDO TRIMESTRE,2,NO,21,0,140,430704
SEGUNDO TRIMESTRE,2,NO,19,0,29,285497
SEGUNDO TRIMESTRE,2,NO,20,0,58,208736
SEGUNDO TRIMESTRE,2,NO,8,0,8,71083
SEGUNDO TRIMESTRE,2,NO,24,0,103,274160
SEGUNDO TRIMESTRE,2,NO,22,0,162,322229
SEGUNDO TRIMESTRE,2,SI,21,0,51,326448
SEGUNDO TRIMESTRE,2,NO,14,0,103,180335
SEGUNDO TRIMESTRE,2,NO,22,0,120,267032
SEGUNDO TRIMESTRE,2,SI,22,0,301,650221
SEGUNDO TRIMESTRE,2,NO,26,73,120,241551
SEGUNDO TRIMESTRE,2,SI,29,0,128,285382
SEGUNDO TRIMESTRE,2,NO,2,0,5,22623
SEGUNDO TRIMESTRE,2,NO,4,0,11,33570
SEGUNDO TRIMESTRE,2,NO,12,0,48,119471
SEGUNDO TRIMESTRE,2,SI,4,0,5,77545
SEGUNDO TRIMESTRE,2,NO,8,0,15,61368
SEGUNDO TRIMESTRE,2,NO,26,2,48,285188
SEGUNDO TRIMESTRE,2,SI,10,0,10,85362
SEGUNDO TRIMESTRE,2,NO,2,0,2,16591
SEGUNDO TRIMESTRE,2,NO,3,0,3,8085
SEGUNDO TRIMESTRE,2,NO,6,0,70,97679
SEGUNDO TRIMESTRE,2,NO,10,0,17,79299
SEGUNDO TRIMESTRE,2,NO,13,0,98,229516
SEGUNDO TRIMESTRE,2,SI,19,0,131,335660
SEGUNDO TRIMESTRE,2,NO,17,0,183,332465
SEGUNDO TRIMESTRE,2,NO,9,0,10,57115
SEGUNDO TRIMESTRE,2,NO,20,0,55,163310
SEGUNDO TRIMESTRE,2,SI,20,21,95,242959
SEGUNDO TRIMESTRE,2,NO,29,0,124,492327
SEGUNDO TRIMESTRE,2,NO,18,0,132,309419
SEGUNDO TRIMESTRE,2,NO,7,0,7,49582
SEGUNDO TRIMESTRE,2,SI,13,2,44,294900
SEGUNDO TRIMESTRE,2,NO,15,0,67,190009
SEGUNDO TRIMESTRE,2,NO,19,0,138,236578
SEGUNDO TRIMESTRE,2,NO,10,0,22,128999
SEGUNDO TRIMESTRE,2,NO,29,0,162,398275
SEGUNDO TRIMESTRE,2,NO,19,0,110,280172
SEGUNDO TRIMESTRE,2,NO,16,0,114,170001
SEGUNDO TRIMESTRE,2,NO,17,8,88,282661
SEGUNDO TRIMESTRE,2,NO,18,0,95,167059
SEGUNDO TRIMESTRE,2,NO,26,0,161,389501
SEGUNDO TRIMESTRE,2,SI,17,0,153,553914
SEGUNDO TRIMESTRE,1,SI,14,0,57,152471
SEGUNDO TRIMESTRE,1,NO,11,1,80,123793
SEGUNDO TRIMESTRE,1,SI,46,1,201,636119
SEGUNDO TRIMESTRE,1,SI,14,0,18,99060
SEGUNDO TRIMESTRE,1,NO,8,0,61,74854
SEGUNDO TRIMESTRE,1,SI,32,0,189,441807
SEGUNDO TRIMESTRE,1,NO,15,6,137,316268
SEGUNDO TRIMESTRE,1,SI,18,0,340,475381
SEGUNDO TRIMESTRE,1,NO,32,9,159,556675
SEGUNDO TRIMESTRE,1,NO,18,0,97,265225
SEGUNDO TRIMESTRE,1,SI,14,3,50,141176
SEGUNDO TRIMESTRE,1,NO,9,0,89,261538
SEGUNDO TRIMESTRE,1,SI,23,0,51,261873
SEGUNDO TRIMESTRE,1,NO,8,8,25,120736
SEGUNDO TRIMESTRE,1,NO,22,18,136,291703
SEGUNDO TRIMESTRE,1,NO,16,0,25,171044
SEGUNDO TRIMESTRE,1,NO,18,0,65,221226
SEGUNDO TRIMESTRE,1,NO,12,0,67,142596
SEGUNDO TRIMESTRE,1,SI,23,4,253,477868
SEGUNDO TRIMESTRE,1,NO,11,0,149,299125
SEGUNDO TRIMESTRE,1,SI,21,1,35,204845
SEGUNDO TRIMESTRE,1,NO,14,0,55,462821
SEGUNDO TRIMESTRE,1,NO,23,0,164,456554
SEGUNDO TRIMESTRE,1,NO,9,0,100,896300
SEGUNDO TRIMESTRE,1,SI,20,0,49,197021
SEGUNDO TRIMESTRE,1,NO,21,0,107,377932
SEGUNDO TRIMESTRE,1,NO,26,6,167,397495
SEGUNDO TRIMESTRE,1,NO,11,1,409,801700
SEGUNDO TRIMESTRE,1,NO,9,0,98,147007
SEGUNDO TRIMESTRE,1,NO,16,0,40,388593
SEGUNDO TRIMESTRE,1,NO,19,1,76,286400
SEGUNDO TRIMESTRE,1,NO,14,0,139,225454
SEGUNDO TRIMESTRE,1,NO,9,0,33,123773
SEGUNDO TRIMESTRE,1,NO,23,0,72,224621
SEGUNDO TRIMESTRE,1,SI,73,6,293,929274
SEGUNDO TRIMESTRE,1,NO,27,0,140,359975
SEGUNDO TRIMESTRE,1,NO,21,54,108,315013
SEGUNDO TRIMESTRE,1,NO,2,0,7,40914
SEGUNDO TRIMESTRE,1,NO,9,4,31,130099
SEGUNDO TRIMESTRE,1,SI,34,0,49,425489
SEGUNDO TRIMESTRE,1,NO,9,0,40,105227
SEGUNDO TRIMESTRE,1,NO,2,0,10,186356
SEGUNDO TRIMESTRE,1,SI,32,0,142,793464
SEGUNDO TRIMESTRE,1,NO,22,1,96,399028
SEGUNDO TRIMESTRE,1,NO,13,0,15,85730
SEGUNDO TRIMESTRE,1,NO,31,4,222,466309
SEGUNDO TRIMESTRE,1,NO,9,0,43,348269
SEGUNDO TRIMESTRE,1,NO,28,0,498,751233
SEGUNDO TRIMESTRE,1,SI,21,0,142,568681
SEGUNDO TRIMESTRE,1,NO,6,0,11,54244
SEGUNDO TRIMESTRE,1,NO,10,0,10,118481
SEGUNDO TRIMESTRE,0,SI,32,6,289,516864
SEGUNDO TRIMESTRE,0,NO,10,0,37,101823
SEGUNDO TRIMESTRE,0,SI,14,0,21,161882
SEGUNDO TRIMESTRE,0,SI,15,0,121,303291
SEGUNDO TRIMESTRE,0,NO,10,0,43,64447
SEGUNDO TRIMESTRE,0,SI,8,0,22,179200
SEGUNDO TRIMESTRE,0,NO,12,0,53,112278
SEGUNDO TRIMESTRE,0,SI,4,2,7,40924
SEGUNDO TRIMESTRE,0,SI,14,0,24,171755
SEGUNDO TRIMESTRE,0,NO,6,2,4,38825
SEGUNDO TRIMESTRE,0,NO,4,0,4,9824
SEGUNDO TRIMESTRE,0,SI,32,0,71,281144
SEGUNDO TRIMESTRE,0,SI,24,0,166,762141
SEGUNDO TRIMESTRE,0,NO,13,3,76,103070
SEGUNDO TRIMESTRE,0,NO,18,0,243,750960
SEGUNDO TRIMESTRE,0,NO,9,1,21,169113
SEGUNDO TRIMESTRE,0,SI,27,1,211,404064
SEGUNDO TRIMESTRE,0,NO,12,0,60,240826
SEGUNDO TRIMESTRE,0,NO,4,3,6,38200
SEGUNDO TRIMESTRE,0,NO,5,10,17,36840
SEGUNDO TRIMESTRE,0,NO,5,0,42,106036
SEGUNDO TRIMESTRE,0,NO,12,0,32,124838
SEGUNDO TRIMESTRE,0,NO,18,0,205,318510
SEGUNDO TRIMESTRE,0,NO,14,0,288,930916
SEGUNDO TRIMESTRE,0,NO,5,0,30,193650
SEGUNDO TRIMESTRE,0,NO,4,0,4,20160
SEGUNDO TRIMESTRE,0,NO,19,0,93,934705
SEGUNDO TRIMESTRE,0,NO,9,0,16,87642
SEGUNDO TRIMESTRE,0,NO,11,0,13,90659
SEGUNDO TRIMESTRE,0,NO,11,0,30,179615
SEGUNDO TRIMESTRE,0,NO,17,0,160,254529
SEGUNDO TRIMESTRE,0,NO,15,17,131,375598
SEGUNDO TRIMESTRE,0,NO,7,0,82,126786
SEGUNDO TRIMESTRE,0,SI,16,0,168,431565
SEGUNDO TRIMESTRE,0,NO,7,0,21,149358
SEGUNDO TRIMESTRE,0,SI,22,24,77,237908
SEGUNDO TRIMESTRE,0,SI,31,0,165,441968
SEGUNDO TRIMESTRE,0,SI,24,0,150,319553
SEGUNDO TRIMESTRE,0,NO,24,55,73,312909
SEGUNDO TRIMESTRE,0,NO,22,0,24,154763
SEGUNDO TRIMESTRE,0,SI,19,1,229,353725
SEGUNDO TRIMESTRE,0,NO,14,0,61,183177
SEGUNDO TRIMESTRE,0,NO,22,0,42,306350
SEGUNDO TRIMESTRE,0,SI,19,0,41,204419
SEGUNDO TRIMESTRE,0,NO,12,0,13,96735
SEGUNDO TRIMESTRE,0,NO,12,3,13,75568
SEGUNDO TRIMESTRE,0,NO,10,0,19,162743
SEGUNDO TRIMESTRE,0,NO,5,0,7,38359
SEGUNDO TRIMESTRE,0,NO,11,19,46,137571
SEGUNDO TRIMESTRE,0,NO,5,0,5,32052
SEGUNDO TRIMESTRE,0,NO,27,0,139,363761
SEGUNDO TRIMESTRE,0,NO,3,0,4,28305
SEGUNDO TRIMESTRE,0,NO,16,0,48,186798
SEGUNDO TRIMESTRE,0,NO,3,0,77,66611
SEGUNDO TRIMESTRE,0,NO,20,0,95,182471
SEGUNDO TRIMESTRE,0,NO,19,0,52,281379
SEGUNDO TRIMESTRE,0,NO,4,0,4,35499
SEGUNDO TRIMESTRE,0,SI,12,1,17,107284
SEGUNDO TRIMESTRE,0,NO,20,10,126,369381
SEGUNDO TRIMESTRE,0,NO,8,0,10,60920
SEGUNDO TRIMESTRE,0,NO,14,0,25,74540
SEGUNDO TRIMESTRE,0,NO,12,0,64,141721
SEGUNDO TRIMESTRE,0,NO,9,0,66,87111
SEGUNDO TRIMESTRE,0,SI,14,0,40,105062
SEGUNDO TRIMESTRE,0,NO,11,0,11,60800
SEGUNDO TRIMESTRE,0,NO,14,0,39,93979
SEGUNDO TRIMESTRE,0,NO,9,0,9,76445
SEGUNDO TRIMESTRE,0,SI,8,0,149,270508
SEGUNDO TRIMESTRE,0,NO,10,6,15,97413
SEGUNDO TRIMESTRE,0,NO,6,0,22,205974
SEGUNDO TRIMESTRE,0,NO,7,0,9,80302
SEGUNDO TRIMESTRE,0,NO,3,0,8,34210
SEGUNDO TRIMESTRE,0,NO,7,0,28,55122
TERCER TRIMESTRE,10,SI,16,0,149,334718
TERCER TRIMESTRE,10,NO,15,0,134,192358
TERCER TRIMESTRE,10,NO,17,0,255,358202
TERCER TRIMESTRE,10,NO,24,5,115,306527
TERCER TRIMESTRE,10,SI,22,9,194,404826
TERCER TRIMESTRE,10,SI,18,0,81,305859
TERCER TRIMESTRE,10,NO,22,5,93,220483
TERCER TRIMESTRE,10,NO,3,0,3,5570
TERCER TRIMESTRE,10,SI,14,0,272,518840
TERCER TRIMESTRE,10,SI,22,0,270,470911
TERCER TRIMESTRE,10,NO,16,4,280,449569
TERCER TRIMESTRE,10,NO,15,0,147,268416
TERCER TRIMESTRE,10,NO,34,3,157,444655
TERCER TRIMESTRE,10,NO,10,0,52,187112
TERCER TRIMESTRE,10,SI,17,0,70,382231
TERCER TRIMESTRE,10,SI,31,0,354,695080
TERCER TRIMESTRE,10,NO,25,1,285,453091
TERCER TRIMESTRE,10,NO,1,0,1,6658
TERCER TRIMESTRE,10,NO,5,0,20,85596
TERCER TRIMESTRE,10,NO,29,5,416,915301
TERCER TRIMESTRE,11,NO,13,3,72,170318
TERCER TRIMESTRE,11,NO,16,1,264,431140
TERCER TRIMESTRE,11,NO,20,2,185,300025
TERCER TRIMESTRE,11,SI,27,0,279,482196
TERCER TRIMESTRE,11,NO,12,1,82,125108
TERCER TRIMESTRE,11,NO,14,3,115,188547
TERCER TRIMESTRE,11,SI,26,0,144,278683
TERCER TRIMESTRE,11,NO,13,0,17,116223
TERCER TRIMESTRE,11,SI,10,0,96,171168
TERCER TRIMESTRE,11,NO,35,0,213,586520
TERCER TRIMESTRE,11,SI,27,1,410,771322
TERCER TRIMESTRE,11,SI,27,0,463,755192
TERCER TRIMESTRE,11,NO,20,1,239,373674
TERCER TRIMESTRE,11,NO,25,0,175,354630
TERCER TRIMESTRE,11,SI,31,0,147,562309
TERCER TRIMESTRE,11,NO,6,0,14,169788
TERCER TRIMESTRE,11,NO,8,0,61,112344
TERCER TRIMESTRE,11,NO,1,0,1,5306
TERCER TRIMESTRE,11,NO,5,0,101,87253
TERCER TRIMESTRE,11,NO,7,0,20,81342
TERCER TRIMESTRE,11,NO,25,2,57,410459
TERCER TRIMESTRE,11,SI,19,8,12,41665
TERCER TRIMESTRE,11,NO,4,0,12,76615
TERCER TRIMESTRE,11,NO,11,0,135,240675
TERCER TRIMESTRE,11,NO,8,0,110,125990
TERCER TRIMESTRE,11,NO,5,0,5,61731
TERCER TRIMESTRE,11,NO,13,0,98,912201
TERCER TRIMESTRE,11,SI,41,0,243,538894
TERCER TRIMESTRE,11,SI,23,0,33,313161
TERCER TRIMESTRE,11,NO,14,0,33,230362
TERCER TRIMESTRE,11,NO,24,6,94,430084
TERCER TRIMESTRE,11,NO,3,0,3,20955
TERCER TRIMESTRE,11,SI,40,1,140,478461
TERCER TRIMESTRE,11,SI,23,0,132,423864
TERCER TRIMESTRE,11,SI,25,0,109,336935
TERCER TRIMESTRE,11,NO,20,0,125,601199
TERCER TRIMESTRE,11,SI,41,0,313,708297
TERCER TRIMESTRE,11,NO,30,0,141,449357
TERCER TRIMESTRE,11,SI,12,0,217,658193
TERCER TRIMESTRE,11,SI,41,0,291,645905
TERCER TRIMESTRE,11,NO,19,0,117,212856
TERCER TRIMESTRE,11,SI,32,13,275,831520
TERCER TRIMESTRE,11,SI,15,1,112,374034
TERCER TRIMESTRE,11,NO,18,0,127,305585
TERCER TRIMESTRE,11,SI,26,1,214,379062
TERCER TRIMESTRE,11,NO,15,0,83,234394
TERCER TRIMESTRE,11,SI,18,2,232,302799
TERCER TRIMESTRE,11,NO,22,4,85,321240
TERCER TRIMESTRE,11,NO,14,0,89,163698
TERCER TRIMESTRE,11,NO,38,0,505,941849
TERCER TRIMESTRE,11,NO,8,0,85,137142
TERCER TRIMESTRE,11,SI,13,0,129,236203
TERCER TRIMESTRE,11,NO,29,0,63,537202
TERCER TRIMESTRE,11,NO,19,1,140,285094
TERCER TRIMESTRE,11,NO,31,50,333,712403
TERCER TRIMESTRE,11,NO,16,0,97,220681
TERCER TRIMESTRE,11,NO,9,0,130,207483
TERCER TRIMESTRE,11,NO,5,2,23,130430
TERCER TRIMESTRE,11,NO,6,1,31,60524
TERCER TRIMESTRE,11,NO,8,0,240,541030
TERCER TRIMESTRE,11,SI,7,0,66,170502
TERCER TRIMESTRE,11,NO,34,33,412,781206
TERCER TRIMESTRE,11,SI,9,0,37,160845
TERCER TRIMESTRE,10,NO,29,3,160,505776
TERCER TRIMESTRE,11,SI,35,0,496,948064
TERCER TRIMESTRE,10,NO,18,0,294,548871
TERCER TRIMESTRE,11,SI,30,0,173,813910
TERCER TRIMESTRE,11,SI,33,0,101,384741
TERCER TRIMESTRE,11,NO,17,0,73,187435
TERCER TRIMESTRE,11,NO,14,0,143,218018
TERCER TRIMESTRE,11,NO,24,0,245,453025
TERCER TRIMESTRE,11,NO,10,1,58,175437
TERCER TRIMESTRE,11,NO,5,0,27,36121
TERCER TRIMESTRE,11,NO,4,0,29,75639
TERCER TRIMESTRE,11,NO,12,3,26,190402
TERCER TRIMESTRE,11,NO,14,0,31,109884
TERCER TRIMESTRE,11,SI,25,0,66,202840
TERCER TRIMESTRE,11,SI,23,0,281,687536
TERCER TRIMESTRE,11,NO,14,0,27,128360
TERCER TRIMESTRE,11,SI,17,1,159,282246
TERCER TRIMESTRE,11,NO,4,0,4,47447
TERCER TRIMESTRE,11,NO,13,0,138,309512
TERCER TRIMESTRE,11,NO,11,29,46,63768
TERCER TRIMESTRE,11,SI,14,0,108,148699
TERCER TRIMESTRE,11,SI,30,0,510,903793
TERCER TRIMESTRE,11,NO,34,50,327,576252
TERCER TRIMESTRE,11,NO,12,1,44,128132
TERCER TRIMESTRE,11,NO,27,1,133,342032
TERCER TRIMESTRE,11,SI,9,1,49,217090
TERCER TRIMESTRE,11,NO,5,2,16,35306
TERCER TRIMESTRE,11,NO,2,0,15,62905
TERCER TRIMESTRE,11,SI,15,0,375,567178
TERCER TRIMESTRE,11,NO,12,0,115,189262
TERCER TRIMESTRE,11,SI,19,0,149,359250
TERCER TRIMESTRE,11,NO,23,0,271,418662
TERCER TRIMESTRE,11,NO,20,0,160,344989
TERCER TRIMESTRE,11,NO,12,0,142,322330
TERCER TRIMESTRE,11,NO,2,0,25,37974
TERCER TRIMESTRE,11,NO,10,0,69,150611
TERCER TRIMESTRE,11,SI,39,1,449,807243
TERCER TRIMESTRE,11,NO,5,0,6,33830
TERCER TRIMESTRE,10,NO,6,0,10,43322
TERCER TRIMESTRE,9,NO,19,0,186,371259
TERCER TRIMESTRE,9,NO,12,1,36,149311
TERCER TRIMESTRE,9,NO,15,0,30,141049
TERCER TRIMESTRE,9,NO,26,0,160,351642
TERCER TRIMESTRE,9,SI,28,1,126,383702
TERCER TRIMESTRE,9,NO,21,0,143,354249
TERCER TRIMESTRE,9,SI,10,0,110,449187
TERCER TRIMESTRE,9,SI,17,0,88,645921
TERCER TRIMESTRE,9,SI,15,0,138,292285
TERCER TRIMESTRE,9,NO,4,0,76,62200
TERCER TRIMESTRE,9,NO,13,3,13,99980
TERCER TRIMESTRE,9,NO,9,0,139,214179
TERCER TRIMESTRE,8,NO,17,0,127,219364
TERCER TRIMESTRE,8,SI,27,2,66,410617
TERCER TRIMESTRE,8,NO,11,0,74,199267
TERCER TRIMESTRE,8,NO,17,0,130,351432
TERCER TRIMESTRE,8,NO,15,0,96,297494
TERCER TRIMESTRE,8,NO,22,0,156,508115
TERCER TRIMESTRE,8,NO,14,0,103,357338
TERCER TRIMESTRE,8,SI,17,0,73,323269
TERCER TRIMESTRE,8,SI,15,0,56,218175
TERCER TRIMESTRE,8,NO,7,0,36,96693
TERCER TRIMESTRE,8,NO,18,0,66,204170
TERCER TRIMESTRE,8,SI,15,1,66,232913
TERCER TRIMESTRE,8,NO,3,0,3,32703
TERCER TRIMESTRE,8,SI,31,0,180,621726
TERCER TRIMESTRE,8,NO,12,1,81,206193
TERCER TRIMESTRE,8,NO,23,0,165,486291
TERCER TRIMESTRE,8,NO,14,0,99,261640
TERCER TRIMESTRE,8,NO,13,1,55,228051
TERCER TRIMESTRE,8,NO,22,0,189,504687
TERCER TRIMESTRE,8,NO,21,0,202,411228
TERCER TRIMESTRE,8,NO,13,0,88,161318
TERCER TRIMESTRE,8,NO,4,0,15,117334
TERCER TRIMESTRE,8,NO,17,1,74,547804
TERCER TRIMESTRE,6,NO,18,0,57,253219
TERCER TRIMESTRE,8,NO,15,0,27,142976
TERCER TRIMESTRE,8,NO,18,0,228,400366
TERCER TRIMESTRE,8,NO,9,0,81,272142
TERCER TRIMESTRE,8,NO,10,0,70,145162
TERCER TRIMESTRE,8,NO,16,0,117,255450
TERCER TRIMESTRE,8,NO,21,0,130,358526
TERCER TRIMESTRE,8,NO,24,0,97,352916
TERCER TRIMESTRE,8,NO,9,0,209,291351
TERCER TRIMESTRE,8,NO,12,0,41,164323
TERCER TRIMESTRE,8,SI,35,24,161,511213
TERCER TRIMESTRE,8,SI,12,2,25,182740
TERCER TRIMESTRE,8,NO,24,0,175,469121
TERCER TRIMESTRE,8,SI,30,0,222,437463
TERCER TRIMESTRE,8,NO,18,0,486,599947
TERCER TRIMESTRE,8,NO,25,0,214,466048
TERCER TRIMESTRE,8,NO,16,0,393,639210
TERCER TRIMESTRE,8,NO,9,0,194,578240
TERCER TRIMESTRE,8,NO,19,0,130,304676
TERCER TRIMESTRE,8,NO,18,0,172,596611
TERCER TRIMESTRE,8,NO,25,3,176,341655
TERCER TRIMESTRE,8,SI,31,0,273,539252
TERCER TRIMESTRE,8,NO,18,0,170,316316
TERCER TRIMESTRE,8,NO,8,0,38,69791
TERCER TRIMESTRE,8,NO,5,1,20,72114
TERCER TRIMESTRE,8,NO,17,0,141,260545
TERCER TRIMESTRE,8,NO,18,0,50,300602
TERCER TRIMESTRE,8,SI,24,16,101,565569
TERCER TRIMESTRE,8,NO,10,1,14,144468
TERCER TRIMESTRE,8,NO,8,0,122,170410
TERCER TRIMESTRE,8,NO,21,0,184,319668
TERCER TRIMESTRE,8,SI,8,0,9,102984
TERCER TRIMESTRE,8,NO,13,0,58,254969
TERCER TRIMESTRE,8,SI,26,0,84,343612
TERCER TRIMESTRE,8,NO,5,0,14,41215
TERCER TRIMESTRE,7,NO,25,3,157,422942
TERCER TRIMESTRE,7,SI,14,0,17,149498
TERCER TRIMESTRE,7,NO,19,0,107,209343
TERCER TRIMESTRE,7,NO,20,0,35,241392
TERCER TRIMESTRE,7,NO,15,0,157,321801
TERCER TRIMESTRE,7,NO,17,0,136,283444
TERCER TRIMESTRE,7,NO,6,0,6,39141
TERCER TRIMESTRE,7,SI,39,54,118,490149
TERCER TRIMESTRE,7,NO,23,4,182,379236
TERCER TRIMESTRE,7,NO,9,18,62,122988
TERCER TRIMESTRE,7,SI,15,0,36,261147
TERCER TRIMESTRE,7,SI,21,1,45,302416
TERCER TRIMESTRE,6,SI,33,0,233,627801
TERCER TRIMESTRE,6,SI,29,19,172,427074
TERCER TRIMESTRE,6,NO,21,1,160,296687
TERCER TRIMESTRE,6,NO,15,9,158,278688
TERCER TRIMESTRE,6,NO,17,0,120,254997
TERCER TRIMESTRE,6,NO,18,0,125,253739
TERCER TRIMESTRE,6,NO,18,5,22,239840
TERCER TRIMESTRE,6,NO,5,0,8,43989
TERCER TRIMESTRE,6,NO,15,15,54,244005
TERCER TRIMESTRE,6,SI,37,0,216,537214
TERCER TRIMESTRE,6,NO,28,0,264,449727
TERCER TRIMESTRE,6,NO,13,0,145,196417
TERCER TRIMESTRE,6,NO,6,0,55,301624
TERCER TRIMESTRE,5,SI,37,0,308,609867
TERCER TRIMESTRE,5,NO,9,0,187,267617
TERCER TRIMESTRE,5,NO,17,2,80,169746
TERCER TRIMESTRE,5,SI,26,0,93,232944
TERCER TRIMESTRE,5,NO,20,0,331,643414
TERCER TRIMESTRE,5,NO,18,0,206,398514
TERCER TRIMESTRE,5,NO,20,0,79,414807
TERCER TRIMESTRE,5,SI,29,2,121,415832
TERCER TRIMESTRE,5,NO,25,0,146,426766
TERCER TRIMESTRE,5,NO,6,0,6,58206
TERCER TRIMESTRE,5,SI,27,0,99,585628
TERCER TRIMESTRE,5,NO,9,4,86,304002
TERCER TRIMESTRE,5,NO,16,0,380,790365
TERCER TRIMESTRE,5,NO,7,0,17,74605
TERCER TRIMESTRE,5,NO,33,0,323,756911
TERCER TRIMESTRE,5,NO,11,0,56,113115
TERCER TRIMESTRE,5,SI,34,0,440,919428
TERCER TRIMESTRE,5,NO,15,0,85,165493
TERCER TRIMESTRE,5,SI,13,0,23,165319
TERCER TRIMESTRE,5,NO,9,0,41,84315
TERCER TRIMESTRE,5,SI,24,6,69,254287
TERCER TRIMESTRE,5,NO,6,0,9,62300
TERCER TRIMESTRE,5,NO,14,0,127,295578
TERCER TRIMESTRE,5,SI,21,0,36,251836
TERCER TRIMESTRE,5,NO,16,0,107,217729
TERCER TRIMESTRE,5,NO,32,32,146,494072
TERCER TRIMESTRE,5,NO,17,0,50,221268
TERCER TRIMESTRE,5,NO,9,0,16,143215
TERCER TRIMESTRE,5,SI,35,0,157,734676
TERCER TRIMESTRE,5,NO,9,1,28,150550
TERCER TRIMESTRE,5,NO,13,0,256,480764
TERCER TRIMESTRE,5,SI,28,0,133,360034
TERCER TRIMESTRE,4,NO,15,0,40,216636
TERCER TRIMESTRE,4,SI,32,0,387,662053
TERCER TRIMESTRE,4,SI,13,0,90,560504
TERCER TRIMESTRE,4,NO,32,0,137,355114
TERCER TRIMESTRE,4,NO,11,0,79,301999
TERCER TRIMESTRE,4,SI,13,1,47,119749
TERCER TRIMESTRE,4,NO,17,1,167,292453
TERCER TRIMESTRE,4,SI,11,18,28,214429
TERCER TRIMESTRE,4,NO,20,0,258,713399
TERCER TRIMESTRE,4,NO,7,0,115,175973
TERCER TRIMESTRE,4,NO,5,0,6,53096
TERCER TRIMESTRE,4,NO,20,0,48,381503
TERCER TRIMESTRE,4,NO,13,0,37,329440
TERCER TRIMESTRE,4,SI,21,0,86,266927
TERCER TRIMESTRE,4,NO,29,0,359,500795
TERCER TRIMESTRE,4,SI,20,0,31,553158
TERCER TRIMESTRE,4,NO,20,0,198,497724
TERCER TRIMESTRE,4,NO,32,0,181,470086
TERCER TRIMESTRE,4,NO,12,0,126,574537
TERCER TRIMESTRE,4,SI,22,0,292,915388
TERCER TRIMESTRE,4,SI,28,0,351,919663
TERCER TRIMESTRE,4,NO,5,0,15,52164
